PathwayID	Naive	MinPath	TotalGene	GeneFound	Coverage	Description
map04950	1	0	26	1	0.038461538461538464	Maturity onset diabetes of the young
map04640	1	0	80	3	0.0375	Hematopoietic cell lineage
map00941	1	0	27	1	0.037037037037037035	Flavonoid biosynthesis
map04630	1	0	139	5	0.03597122302158273	JAK-STAT signaling pathway
map01051	1	0	32	1	0.03125	Biosynthesis of ansamycins
map00542	1	0	35	1	0.02857142857142857	O-Antigen repeat unit biosynthesis
map01059	1	1	73	2	0.0273972602739726	Biosynthesis of enediyne antibiotics
map00196	1	1	42	1	0.023809523809523808	Photosynthesis - antenna proteins
map05321	1	0	54	1	0.018518518518518517	Inflammatory bowel disease
map00904	1	1	68	1	0.014705882352941176	Diterpenoid biosynthesis
map01057	1	0	72	1	0.013888888888888888	Biosynthesis of type II polyketide products
map04514	1	0	101	1	0.009900990099009901	Cell adhesion molecules
