PathwayID	Naive	MinPath	TotalGene	GeneFound	Coverage	Description
map04712	1	0	27	3	0.1111111111111111	Circadian rhythm - plant
map00523	1	1	59	6	0.1016949152542373	Polyketide sugar unit biosynthesis
map00404	1	1	40	4	0.1	Staurosporine biosynthesis
map00908	1	1	10	1	0.1	Zeatin biosynthesis
map00902	1	1	41	4	0.0975609756097561	Monoterpenoid biosynthesis
map01059	1	1	73	7	0.0958904109589041	Biosynthesis of enediyne antibiotics
map04061	1	0	121	10	0.08264462809917356	Viral protein interaction with cytokine and cytokine receptor
map00525	1	0	27	2	0.07407407407407407	Acarbose and validamycin biosynthesis
map00941	1	1	27	2	0.07407407407407407	Flavonoid biosynthesis
map00944	1	0	15	1	0.06666666666666667	Flavone and flavonol biosynthesis
map01051	1	1	32	2	0.0625	Biosynthesis of ansamycins
map00253	1	0	17	1	0.058823529411764705	Tetracycline biosynthesis
map00943	1	1	17	1	0.058823529411764705	Isoflavonoid biosynthesis
map00998	1	1	55	3	0.05454545454545454	Biosynthesis of various secondary metabolites - part 2
map00524	1	0	57	3	0.05263157894736842	Neomycin, kanamycin and gentamicin biosynthesis
map00909	1	1	73	3	0.0410958904109589	Sesquiterpenoid and triterpenoid biosynthesis
map00999	1	1	26	1	0.038461538461538464	Biosynthesis of various secondary metabolites - part 1
map01054	1	1	54	2	0.037037037037037035	Nonribosomal peptide structures
map01055	1	0	29	1	0.034482758620689655	Biosynthesis of vancomycin group antibiotics
map00901	1	0	30	1	0.03333333333333333	Indole alkaloid biosynthesis
map00542	1	0	35	1	0.02857142857142857	O-Antigen repeat unit biosynthesis
map01057	1	1	72	2	0.027777777777777776	Biosynthesis of type II polyketide products
map00904	1	1	68	1	0.014705882352941176	Diterpenoid biosynthesis
map01052	1	1	126	1	0.007936507936507936	Type I polyketide structures
