PathwayID	Naive	MinPath	TotalGene	GeneFound	Coverage	Description
map00909	1	1	73	4	0.0547945205479452	Sesquiterpenoid and triterpenoid biosynthesis
map00524	1	0	57	3	0.05263157894736842	Neomycin, kanamycin and gentamicin biosynthesis
map00404	1	1	40	2	0.05	Staurosporine biosynthesis
map04610	1	1	81	4	0.04938271604938271	Complement and coagulation cascades
map00196	1	1	42	2	0.047619047619047616	Photosynthesis - antenna proteins
map00515	1	0	21	1	0.047619047619047616	Mannose type O-glycan biosynthesis
map00904	1	1	68	3	0.04411764705882353	Diterpenoid biosynthesis
map01059	1	1	73	3	0.0410958904109589	Biosynthesis of enediyne antibiotics
map05321	1	0	54	2	0.037037037037037035	Inflammatory bowel disease
map04630	1	0	139	5	0.03597122302158273	JAK-STAT signaling pathway
map00522	1	0	59	2	0.03389830508474576	Biosynthesis of 12-, 14- and 16-membered macrolides
map05144	1	0	67	2	0.029850746268656716	Malaria
map04060	1	1	273	8	0.029304029304029304	Cytokine-cytokine receptor interaction
map00902	1	1	41	1	0.024390243902439025	Monoterpenoid biosynthesis
map01052	1	1	126	3	0.023809523809523808	Type I polyketide structures
map01057	1	0	72	1	0.013888888888888888	Biosynthesis of type II polyketide products
