PathwayID	Naive	MinPath	TotalGene	GeneFound	Coverage	Description
map01054	1	1	54	6	0.1111111111111111	Nonribosomal peptide structures
map00909	1	1	73	8	0.1095890410958904	Sesquiterpenoid and triterpenoid biosynthesis
map00998	1	1	55	6	0.10909090909090909	Biosynthesis of various secondary metabolites - part 2
map05340	1	0	37	4	0.10810810810810811	Primary immunodeficiency
map00332	1	0	19	2	0.10526315789473684	Carbapenem biosynthesis
map00904	1	1	68	7	0.10294117647058823	Diterpenoid biosynthesis
map04640	1	0	80	8	0.1	Hematopoietic cell lineage
map00254	1	0	20	2	0.1	Aflatoxin biosynthesis
map05310	1	0	20	2	0.1	Asthma
map01051	1	1	32	3	0.09375	Biosynthesis of ansamycins
map00542	1	1	35	3	0.08571428571428572	O-Antigen repeat unit biosynthesis
map05320	1	0	25	2	0.08	Autoimmune thyroid disease
map00404	1	1	40	3	0.075	Staurosporine biosynthesis
map00525	1	0	27	2	0.07407407407407407	Acarbose and validamycin biosynthesis
map01055	1	0	29	2	0.06896551724137931	Biosynthesis of vancomycin group antibiotics
map01059	1	1	73	5	0.0684931506849315	Biosynthesis of enediyne antibiotics
map00942	1	1	16	1	0.0625	Anthocyanin biosynthesis
map05144	1	0	67	4	0.05970149253731343	Malaria
map00253	1	0	17	1	0.058823529411764705	Tetracycline biosynthesis
map04060	1	1	273	16	0.05860805860805861	Cytokine-cytokine receptor interaction
map00524	1	0	57	3	0.05263157894736842	Neomycin, kanamycin and gentamicin biosynthesis
map05330	1	0	22	1	0.045454545454545456	Allograft rejection
map04672	1	0	37	1	0.02702702702702703	Intestinal immune network for IgA production
map01052	1	1	126	3	0.023809523809523808	Type I polyketide structures
map01057	1	0	72	1	0.013888888888888888	Biosynthesis of type II polyketide products
