PathwayID	Description	Bee_Amellifera_hv13_2	Bee_Amellifera_hv15_1	Bee_Amellifera_wild_1	Bee_Bimpatiens_hv3_1	Bee_Bimpatiens_hv4_1	Bee_Bimpatiens_hv4_2	Flower_eDNA
map04130	SNARE interactions in vesicular transport	0.371428571428571	0.314285714285714	0.2	0.285714285714286	0.114285714285714	0.457142857142857	0
map04136	Autophagy - other	0.695652173913043	0.521739130434783	0	0.652173913043478	0	0.782608695652174	0
map04137	Mitophagy - animal	0.333333333333333	0.533333333333333	0.183333333333333	0.35	0.116666666666667	0.433333333333333	0
map04138	Autophagy - yeast	0.573170731707317	0.451219512195122	0.341463414634146	0.621951219512195	0.390243902439024	0.75609756097561	0
map04139	Mitophagy - yeast	0.5	0.382352941176471	0.411764705882353	0.735294117647059	0.352941176470588	0.852941176470588	0
map04140	Autophagy - animal	0	0.486238532110092	0.211009174311927	0	0	0.412844036697248	0
map04141	Protein processing in endoplasmic reticulum	0.527777777777778	0.458333333333333	0.333333333333333	0.402777777777778	0.277777777777778	0.513888888888889	0.0694444444444444
map04142	Lysosome	0.552380952380952	0.552380952380952	0.314285714285714	0.247619047619048	0.142857142857143	0.352380952380952	0
map04144	Endocytosis	0.473372781065089	0.455621301775148	0.224852071005917	0.378698224852071	0.218934911242604	0.414201183431953	0.0591715976331361
map04145	Phagosome	0	0.452631578947368	0	0	0	0	0
map04146	Peroxisome	0.547945205479452	0.561643835616438	0.424657534246575	0.561643835616438	0.315068493150685	0.643835616438356	0.136986301369863
map04150	mTOR signaling pathway	0.418803418803419	0.521367521367521	0.273504273504274	0.307692307692308	0.239316239316239	0.367521367521368	0
map04151	PI3K-Akt signaling pathway	0.304182509505703	0.425855513307985	0.163498098859316	0.163498098859316	0.106463878326996	0.171102661596958	0
map04152	AMPK signaling pathway	0.55952380952381	0.630952380952381	0.297619047619048	0.392857142857143	0.285714285714286	0.392857142857143	0
map04210	Apoptosis	0.281818181818182	0.463636363636364	0.181818181818182	0.172727272727273	0.118181818181818	0.172727272727273	0.0545454545454545
map04211	Longevity regulating pathway	0	0.632352941176471	0	0	0	0	0
map04212	Longevity regulating pathway - worm	0.456140350877193	0.543859649122807	0.385964912280702	0.368421052631579	0	0.385964912280702	0.157894736842105
map04213	Longevity regulating pathway - multiple species	0.53448275862069	0.586206896551724	0.379310344827586	0.448275862068966	0.241379310344828	0.379310344827586	0.137931034482759
map04214	Apoptosis - fly	0.339285714285714	0.571428571428571	0.232142857142857	0.303571428571429	0.25	0.303571428571429	0.0535714285714286
map04216	Ferroptosis	0.303030303030303	0.636363636363636	0.181818181818182	0.272727272727273	0	0	0
map04218	Cellular senescence	0.435897435897436	0.512820512820513	0.256410256410256	0.247863247863248	0.128205128205128	0.299145299145299	0
map04260	Cardiac muscle contraction	0	0.447761194029851	0	0.388059701492537	0	0.328358208955224	0
map04261	Adrenergic signaling in cardiomyocytes	0	0.515789473684211	0	0.336842105263158	0	0	0
map04270	Vascular smooth muscle contraction	0.505263157894737	0.515789473684211	0	0.273684210526316	0	0	0
map04310	Wnt signaling pathway	0.487394957983193	0.529411764705882	0.226890756302521	0.19327731092437	0.151260504201681	0.184873949579832	0
map04320	Dorso-ventral axis formation	0.535714285714286	0.642857142857143	0.321428571428571	0.178571428571429	0	0.214285714285714	0.0714285714285714
map04330	Notch signaling pathway	0.484848484848485	0.727272727272727	0	0	0	0	0
map04340	Hedgehog signaling pathway	0.444444444444444	0.488888888888889	0	0.2	0	0.2	0.0222222222222222
map04341	Hedgehog signaling pathway - fly	0.5	0.538461538461538	0.461538461538462	0.307692307692308	0.230769230769231	0	0.0384615384615385
map04350	TGF-beta signaling pathway	0.397590361445783	0.349397590361446	0.325301204819277	0	0	0	0.036144578313253
map04360	Axon guidance	0.4375	0.6328125	0.2421875	0.2109375	0	0.15625	0.078125
map04361	Axon regeneration	0.559322033898305	0.627118644067797	0.372881355932203	0.271186440677966	0.271186440677966	0.271186440677966	0.135593220338983
map04370	VEGF signaling pathway	0	0.512820512820513	0	0	0	0	0
map04371	Apelin signaling pathway	0	0.557692307692308	0	0	0	0	0
map04380	Osteoclast differentiation	0	0.343434343434343	0.121212121212121	0	0	0	0
map04390	Hippo signaling pathway	0	0.48695652173913	0.234782608695652	0.156521739130435	0	0	0
map04391	Hippo signaling pathway - fly	0.584905660377358	0.716981132075472	0.415094339622642	0.339622641509434	0.245283018867925	0.30188679245283	0.0943396226415094
map04392	Hippo signaling pathway - multiple species	0.64	0.64	0	0.52	0	0	0
map04510	Focal adhesion	0.429530201342282	0.570469798657718	0	0	0	0	0
map04512	ECM-receptor interaction	0.353846153846154	0.523076923076923	0.261538461538462	0.138461538461538	0	0.0769230769230769	0.0153846153846154
map04514	Cell adhesion molecules	0.148514851485149	0.386138613861386	0.0891089108910891	0	0.0297029702970297	0.0396039603960396	0.0198019801980198
map04520	Adherens junction	0.523809523809524	0.53968253968254	0	0.301587301587302	0	0.285714285714286	0
map04530	Tight junction	0.471698113207547	0.650943396226415	0.235849056603774	0	0.216981132075472	0.358490566037736	0
map04540	Gap junction	0.516666666666667	0.616666666666667	0	0	0	0	0
map04550	Signaling pathways regulating pluripotency of stem cells	0.342105263157895	0.456140350877193	0.175438596491228	0.105263157894737	0.131578947368421	0.166666666666667	0.0350877192982456
map04610	Complement and coagulation cascades	0.135802469135802	0.345679012345679	0.0493827160493827	0.0493827160493827	0.037037037037037	0.0123456790123457	0.0246913580246914
map04611	Platelet activation	0	0.6	0	0	0	0	0
map04612	Antigen processing and presentation	0.347826086956522	0	0	0.195652173913043	0	0	0
map04613	Neutrophil extracellular trap formation	0.366666666666667	0.566666666666667	0.255555555555556	0.3	0.177777777777778	0.266666666666667	0
map04614	Renin-angiotensin system	0.409090909090909	0.590909090909091	0.363636363636364	0.272727272727273	0.272727272727273	0.272727272727273	0.0909090909090909
map04621	NOD-like receptor signaling pathway	0.211267605633803	0.415492957746479	0.126760563380282	0.133802816901408	0	0.154929577464789	0
map04622	RIG-I-like receptor signaling pathway	0.113207547169811	0.283018867924528	0.0943396226415094	0.113207547169811	0	0.150943396226415	0.0377358490566038
map04624	Toll and Imd signaling pathway	0.192982456140351	0.245614035087719	0	0	0.0526315789473684	0	0.0526315789473684
map04625	C-type lectin receptor signaling pathway	0	0.463414634146341	0	0	0	0	0
map04626	Plant-pathogen interaction	0.36046511627907	0.186046511627907	0.255813953488372	0.174418604651163	0.127906976744186	0.209302325581395	0.116279069767442
map04630	JAK-STAT signaling pathway	0.115107913669065	0.266187050359712	0	0	0	0	0
map04640	Hematopoietic cell lineage	0	0.325	0	0	0	0	0
map04650	Natural killer cell mediated cytotoxicity	0.268817204301075	0.419354838709677	0	0	0	0	0
map04657	IL-17 signaling pathway	0	0.296296296296296	0	0.123456790123457	0	0.0864197530864197	0.0493827160493827
map04658	Th1 and Th2 cell differentiation	0	0.507462686567164	0	0	0	0	0
map04662	B cell receptor signaling pathway	0	0.46551724137931	0	0	0	0	0
map04670	Leukocyte transendothelial migration	0	0	0	0	0	0	0.12
map04672	Intestinal immune network for IgA production	0	0.162162162162162	0	0	0	0	0
map04710	Circadian rhythm	0.5	0.541666666666667	0.333333333333333	0.333333333333333	0	0	0
map04711	Circadian rhythm - fly	0	0.272727272727273	0	0	0	0	0
map04712	Circadian rhythm - plant	0.518518518518518	0	0.185185185185185	0.148148148148148	0	0.148148148148148	0.0740740740740741
map04713	Circadian entrainment	0.594936708860759	0.607594936708861	0.240506329113924	0	0	0.164556962025316	0
map04714	Thermogenesis	0.457446808510638	0.526595744680851	0.281914893617021	0.441489361702128	0.281914893617021	0.531914893617021	0.122340425531915
map04720	Long-term potentiation	0.581395348837209	0.697674418604651	0	0	0	0	0
map04721	Synaptic vesicle cycle	0.545454545454545	0.581818181818182	0.436363636363636	0.4	0.218181818181818	0.381818181818182	0
map04722	Neurotrophin signaling pathway	0.322222222222222	0.422222222222222	0	0	0	0	0
map04723	Retrograde endocannabinoid signaling	0.470588235294118	0.554621848739496	0.226890756302521	0.327731092436975	0.184873949579832	0.319327731092437	0.134453781512605
map04724	Glutamatergic synapse	0.522727272727273	0.681818181818182	0.215909090909091	0.284090909090909	0	0	0.147727272727273
map04725	Cholinergic synapse	0.422222222222222	0.566666666666667	0	0	0	0	0
map04726	Serotonergic synapse	0.4	0.505882352941176	0.176470588235294	0.188235294117647	0	0	0
map04727	GABAergic synapse	0.521739130434783	0.579710144927536	0	0	0.144927536231884	0	0
map04728	Dopaminergic synapse	0	0.511904761904762	0	0	0	0	0
map04730	Long-term depression	0.577777777777778	0.666666666666667	0	0	0	0	0
map04740	Olfactory transduction	0.52	0.64	0.24	0	0.12	0	0.16
map04742	Taste transduction	0.414634146341463	0.658536585365854	0.195121951219512	0	0.0731707317073171	0	0
map04744	Phototransduction	0.333333333333333	0.5	0.166666666666667	0	0	0	0
map04745	Phototransduction - fly	0.5	0.611111111111111	0.388888888888889	0	0.166666666666667	0.333333333333333	0.222222222222222
map04750	Inflammatory mediator regulation of TRP channels	0.441176470588235	0.573529411764706	0	0.264705882352941	0	0	0
map04810	Regulation of actin cytoskeleton	0.404907975460123	0.50920245398773	0.233128834355828	0.202453987730061	0.134969325153374	0.257668711656442	0.0797546012269939
map04910	Insulin signaling pathway	0.488636363636364	0.590909090909091	0.318181818181818	0.318181818181818	0.227272727272727	0.386363636363636	0.113636363636364
map04911	Insulin secretion	0.470588235294118	0.514705882352941	0	0	0	0	0
map04912	GnRH signaling pathway	0.5625	0.609375	0	0	0	0	0
map04913	Ovarian steroidogenesis	0.575	0.6	0	0	0	0	0
map04914	Progesterone-mediated oocyte maturation	0.65625	0.609375	0.40625	0.390625	0	0.34375	0
map04915	Estrogen signaling pathway	0	0.597402597402597	0.194805194805195	0	0	0	0
map04916	Melanogenesis	0.522388059701492	0.552238805970149	0	0	0	0	0
map04917	Prolactin signaling pathway	0	0.526315789473684	0	0	0	0	0
map04918	Thyroid hormone synthesis	0.490566037735849	0.660377358490566	0.283018867924528	0.30188679245283	0	0.188679245283019	0
map04919	Thyroid hormone signaling pathway	0.494505494505495	0.626373626373626	0.307692307692308	0.285714285714286	0	0.296703296703297	0
map04920	Adipocytokine signaling pathway	0	0.566037735849057	0	0	0	0	0
map04921	Oxytocin signaling pathway	0.508928571428571	0.660714285714286	0	0	0	0	0
map04922	Glucagon signaling pathway	0.649122807017544	0.754385964912281	0.368421052631579	0.491228070175439	0.368421052631579	0.421052631578947	0
map04923	Regulation of lipolysis in adipocytes	0.478260869565217	0.565217391304348	0	0	0	0	0
map04924	Renin secretion	0	0.5	0	0	0	0	0
map04925	Aldosterone synthesis and secretion	0.630769230769231	0.630769230769231	0	0	0	0	0
map04927	Cortisol synthesis and secretion	0.537037037037037	0.537037037037037	0	0	0	0	0
map04928	Parathyroid hormone synthesis, secretion and action	0.541176470588235	0.682352941176471	0.258823529411765	0	0.141176470588235	0.176470588235294	0
map04929	GnRH secretion	0.372549019607843	0.607843137254902	0.235294117647059	0	0	0	0
map04930	Type II diabetes mellitus	0	0.594594594594595	0.297297297297297	0	0	0	0
map04931	Insulin resistance	0.540540540540541	0.702702702702703	0.324324324324324	0	0	0	0
map04934	Cushing syndrome	0.459016393442623	0.516393442622951	0.19672131147541	0.245901639344262	0	0.163934426229508	0.0737704918032787
map04935	Growth hormone synthesis, secretion and action	0.428571428571429	0.538461538461538	0.164835164835165	0	0	0	0
map04950	Maturity onset diabetes of the young	0.269230769230769	0.346153846153846	0	0	0	0	0
map04960	Aldosterone-regulated sodium reabsorption	0.461538461538462	0.692307692307692	0	0	0	0	0
map04961	Endocrine and other factor-regulated calcium reabsorption	0.545454545454545	0.696969696969697	0	0	0	0	0
map04962	Vasopressin-regulated water reabsorption	0	0	0.393939393939394	0.484848484848485	0	0	0
map04964	Proximal tubule bicarbonate reclamation	0.785714285714286	0.714285714285714	0	0.428571428571429	0	0.428571428571429	0
map04966	Collecting duct acid secretion	0.647058823529412	0.529411764705882	0.529411764705882	0	0	0.588235294117647	0
map04970	Salivary secretion	0.546875	0.71875	0.34375	0.28125	0	0.15625	0.1875
map04971	Gastric acid secretion	0.62	0.66	0	0	0	0	0
map04972	Pancreatic secretion	0.579710144927536	0.666666666666667	0	0	0.217391304347826	0	0
map04973	Carbohydrate digestion and absorption	0.5	0.636363636363636	0.318181818181818	0.363636363636364	0	0	0
map04974	Protein digestion and absorption	0.454545454545455	0.636363636363636	0.242424242424242	0.212121212121212	0.106060606060606	0.196969696969697	0.0454545454545455
map04975	Fat digestion and absorption	0	0.571428571428571	0.321428571428571	0	0	0	0
map04976	Bile secretion	0.564516129032258	0.564516129032258	0	0	0	0	0
map04977	Vitamin digestion and absorption	0.260869565217391	0.521739130434783	0.173913043478261	0	0.173913043478261	0	0
map04978	Mineral absorption	0.5	0.638888888888889	0.25	0.222222222222222	0.111111111111111	0.222222222222222	0.0833333333333333
map04979	Cholesterol metabolism	0.26530612244898	0.428571428571429	0.204081632653061	0.163265306122449	0.122448979591837	0	0
map05010	Alzheimer disease	0.480836236933798	0.550522648083624	0.327526132404181	0.390243902439024	0.271777003484321	0.456445993031359	0.0871080139372822
map05012	Parkinson disease	0.561855670103093	0.536082474226804	0	0.530927835051546	0	0.618556701030928	0.123711340206186
map05014	Amyotrophic lateral sclerosis	0.503571428571429	0.514285714285714	0.360714285714286	0.453571428571429	0.264285714285714	0.564285714285714	0
map05016	Huntington disease	0.524017467248908	0.54585152838428	0	0.51528384279476	0	0.611353711790393	0
map05017	Spinocerebellar ataxia	0.637931034482759	0.646551724137931	0.5	0.543103448275862	0.344827586206897	0.508620689655172	0.103448275862069
map05020	Prion disease	0.502392344497608	0.511961722488038	0.38755980861244	0.507177033492823	0.334928229665072	0.545454545454545	0
map05022	Pathways of neurodegeneration - multiple diseases	0.483695652173913	0.532608695652174	0.323369565217391	0.394021739130435	0.260869565217391	0.440217391304348	0
map05031	Amphetamine addiction	0.608695652173913	0.58695652173913	0	0	0	0	0
map05032	Morphine addiction	0	0.5625	0	0	0	0	0
map05033	Nicotine addiction	0	0.814814814814815	0	0	0	0	0
map05034	Alcoholism	0.441860465116279	0.430232558139535	0.290697674418605	0.27906976744186	0.162790697674419	0.290697674418605	0.104651162790698
map05100	Bacterial invasion of epithelial cells	0.342105263157895	0.486842105263158	0.210526315789474	0.302631578947368	0.197368421052632	0.289473684210526	0.131578947368421
map05110	Vibrio cholerae infection	0.571428571428571	0.489795918367347	0.448979591836735	0.36734693877551	0	0.510204081632653	0.102040816326531
map05111	Biofilm formation - Vibrio cholerae	0.367924528301887	0.320754716981132	0.292452830188679	0.207547169811321	0.254716981132075	0.349056603773585	0.179245283018868
map05120	Epithelial cell signaling in Helicobacter pylori infection	0.285714285714286	0.318681318681319	0.241758241758242	0.241758241758242	0.186813186813187	0.241758241758242	0.0549450549450549
map05130	Pathogenic Escherichia coli infection	0.289473684210526	0.348684210526316	0.190789473684211	0.223684210526316	0.171052631578947	0.236842105263158	0.0657894736842105
map05131	Shigellosis	0.380487804878049	0.429268292682927	0.248780487804878	0.248780487804878	0.190243902439024	0.292682926829268	0
map05132	Salmonella infection	0.285714285714286	0.341013824884793	0.221198156682028	0.248847926267281	0.152073732718894	0.262672811059908	0
map05133	Pertussis	0.341772151898734	0.417721518987342	0.240506329113924	0.240506329113924	0.20253164556962	0.227848101265823	0.139240506329114
map05134	Legionellosis	0.27536231884058	0.347826086956522	0.318840579710145	0.289855072463768	0.217391304347826	0.260869565217391	0.130434782608696
map05135	Yersinia infection	0	0.368852459016393	0	0	0	0	0
map05142	Chagas disease	0	0.247058823529412	0	0	0	0	0.0588235294117647
map05143	African trypanosomiasis	0.219512195121951	0	0.121951219512195	0.170731707317073	0.0487804878048781	0.121951219512195	0
map05144	Malaria	0	0.194029850746269	0	0	0	0	0
map05146	Amoebiasis	0.310344827586207	0.402298850574713	0.195402298850575	0.218390804597701	0	0.195402298850575	0
map05150	Staphylococcus aureus infection	0.189189189189189	0.337837837837838	0.121621621621622	0.121621621621622	0	0.0945945945945946	0.0810810810810811
map05152	Tuberculosis	0.305343511450382	0.351145038167939	0.213740458015267	0	0.137404580152672	0.236641221374046	0
map05160	Hepatitis C	0	0.4375	0.178571428571429	0	0	0	0
map05162	Measles	0.188034188034188	0.384615384615385	0	0.145299145299145	0	0.153846153846154	0
map05164	Influenza A	0.2421875	0.3828125	0.15625	0.1796875	0	0.21875	0
map05165	Human papillomavirus infection	0.380952380952381	0.532467532467532	0.233766233766234	0.186147186147186	0.155844155844156	0.229437229437229	0
map05166	Human T-cell leukemia virus 1 infection	0.396739130434783	0.46195652173913	0.293478260869565	0.255434782608696	0.130434782608696	0.239130434782609	0.0543478260869565
map05167	Kaposi sarcoma-associated herpesvirus infection	0	0.378698224852071	0	0	0	0	0
map05168	Herpes simplex virus 1 infection	0.202702702702703	0.344594594594595	0.128378378378378	0.148648648648649	0.0878378378378378	0.182432432432432	0.0202702702702703
map05169	Epstein-Barr virus infection	0	0	0	0	0.145348837209302	0	0
map05170	Human immunodeficiency virus 1 infection	0.319018404907975	0.404907975460123	0	0.220858895705521	0	0	0
map05200	Pathways in cancer	0.3189448441247	0.446043165467626	0.179856115107914	0.163069544364508	0.124700239808153	0	0.0551558752997602
map05202	Transcriptional misregulation in cancer	0.302469135802469	0.438271604938272	0.148148148148148	0.160493827160494	0.111111111111111	0.0925925925925926	0.0432098765432099
map05203	Viral carcinogenesis	0.373563218390805	0.431034482758621	0.264367816091954	0.252873563218391	0.160919540229885	0.235632183908046	0.0632183908045977
map05204	Chemical carcinogenesis	0.263157894736842	0.631578947368421	0	0	0	0	0
map05205	Proteoglycans in cancer	0	0.527272727272727	0.248484848484848	0	0.151515151515152	0	0
map05206	MicroRNAs in cancer	0.240816326530612	0.285714285714286	0.13469387755102	0.126530612244898	0.0775510204081633	0.110204081632653	0
map05211	Renal cell carcinoma	0	0.5	0	0	0	0.321428571428571	0
map05214	Glioma	0	0.518518518518518	0	0	0	0	0
map05216	Thyroid cancer	0	0.5	0	0	0	0	0
map05223	Non-small cell lung cancer	0	0.583333333333333	0	0	0	0	0
map05224	Breast cancer	0	0.514285714285714	0	0	0	0	0
map05225	Hepatocellular carcinoma	0.396551724137931	0.525862068965517	0	0.21551724137931	0.146551724137931	0.224137931034483	0
map05226	Gastric cancer	0.351851851851852	0.462962962962963	0	0	0	0.157407407407407	0
map05230	Central carbon metabolism in cancer	0.571428571428571	0.63265306122449	0	0	0	0	0
map05231	Choline metabolism in cancer	0.426229508196721	0.524590163934426	0.295081967213115	0.344262295081967	0.19672131147541	0.377049180327869	0.147540983606557
map05310	Asthma	0	0.25	0	0	0	0	0
map05322	Systemic lupus erythematosus	0.333333333333333	0.4	0.2	0.155555555555556	0	0.177777777777778	0
map05340	Primary immunodeficiency	0	0.297297297297297	0	0	0	0	0
map05410	Hypertrophic cardiomyopathy	0	0.481012658227848	0	0.20253164556962	0	0.0886075949367089	0
map05412	Arrhythmogenic right ventricular cardiomyopathy	0.382352941176471	0.441176470588235	0.294117647058824	0.147058823529412	0.0588235294117647	0.0588235294117647	0.0147058823529412
map05414	Dilated cardiomyopathy	0.425287356321839	0.528735632183908	0.28735632183908	0	0.0689655172413793	0	0.0804597701149425
map05415	Diabetic cardiomyopathy	0.4625	0.5125	0.325	0.45625	0.30625	0.51875	0
map05416	Viral myocarditis	0	0.487179487179487	0	0	0	0	0
map05417	Lipid and atherosclerosis	0.29559748427673	0.465408805031447	0	0	0	0.20125786163522	0
0	0	0	0	0	0	0	0	0
